n,cluster,length,max_log,stopping_time,event_entropy,event_compression,peak_count,return_count,cycle_count,avg_run_length,max_run_length,up_ratio,unique_values,fractal_like
8716,0,48,3.9916247345340055,47,1.499660097241804,1.0,1,46,0.0,1.0,1,0.13829787234042554,48,1.0
25103,4,158,5.405136249502793,157,1.5689019532979982,0.9868421052631579,4,143,0.0,1.0133333333333334,4,0.18092105263157895,158,1.0
41490,5,89,5.021309230508503,88,1.5698571309233647,0.9941860465116279,3,81,0.0,1.0058479532163742,2,0.16279069767441862,89,1.0
531,1,124,3.965342835560622,123,1.6962869434520873,0.9230769230769231,6,66,0.0,1.0833333333333333,4,0.22564102564102564,124,1.0
49688,6,159,4.696260256579463,158,1.466180441988147,1.0,0,158,0.0,1.0,1,0.17405063291139242,159,1.0
41496,0,45,4.6180167007954624,44,1.4056390622295665,1.0,0,44,0.0,1.0,1,0.125,45,1.0
536,0,31,2.7299742856995555,30,1.4183203709705836,1.0,0,30,0.0,1.0,1,0.13333333333333333,31,1.0
41500,5,89,4.845327535022067,88,1.5322533796847364,1.0,2,85,0.0,1.0,1,0.16,89,1.0
33309,5,68,4.999691541402084,67,1.5095646655624355,0.9923076923076923,1,62,0.0,1.0077519379844961,2,0.15384615384615385,68,1.0
8739,5,48,4.594712903948441,47,1.5676101930003044,0.978021978021978,2,42,0.0,1.0224719101123596,3,0.14285714285714285,48,1.0
16932,3,204,5.842275278556181,203,1.654056882161973,0.9790575916230366,11,168,0.0,1.0213903743315509,4,0.19109947643979058,204,1.0
8744,0,35,3.9417598138146954,34,1.3935632931006348,1.0,0,34,0.0,1.0,1,0.11764705882352941,35,1.0
33325,6,161,4.999900100780311,160,1.4974330688130193,0.9968553459119497,1,157,0.0,1.003154574132492,2,0.1761006289308176,161,1.0
25138,6,158,4.627621850989714,157,1.5195608436797978,1.0,2,153,0.0,1.0,1,0.1762820512820513,158,1.0
25139,4,158,5.053573948210747,157,1.5242624690068634,0.9935275080906149,2,150,0.0,1.006514657980456,3,0.1779935275080906,158,1.0
8754,5,79,4.169586273321913,78,1.5480193352778877,1.0,2,73,0.0,1.0,1,0.16339869281045752,79,1.0
41534,2,76,5.498879589157483,75,1.6512576758142479,0.9787234042553191,5,61,0.0,1.0217391304347827,3,0.16312056737588654,76,1.0
33342,4,161,5.403472277376003,160,1.5817944601858478,0.9903536977491961,5,146,0.0,1.0097402597402598,3,0.18006430868167203,161,1.0
49730,6,115,4.872721362195942,114,1.4996307425150528,1.0,1,111,0.0,1.0,1,0.168141592920354,115,1.0
49732,6,115,4.776534115518605,114,1.4954165085266498,1.0,1,113,0.0,1.0,1,0.16666666666666666,115,1.0
33350,6,161,4.875298612838868,160,1.5170581814830988,0.9968652037617555,2,157,0.0,1.0031446540880504,2,0.1755485893416928,161,1.0
8778,6,141,4.119552797667117,140,1.4993669403054821,1.0,1,138,0.0,1.0,1,0.17562724014336917,141,1.0
25165,5,65,4.87792969455195,64,1.504113338725317,0.9920634920634921,1,61,0.0,1.008,2,0.15079365079365079,65,1.0
33366,2,91,5.307463946002273,90,1.6689188732715619,0.9698795180722891,6,70,0.0,1.031055900621118,3,0.1746987951807229,91,1.0
49752,6,128,4.696819272904143,127,1.4617279813167678,1.0,0,127,0.0,1.0,1,0.16929133858267717,128,1.0
25176,6,127,4.401003979899483,126,1.4630143377262081,1.0,0,126,0.0,1.0,1,0.17063492063492064,127,1.0
16987,2,111,5.264083149869566,110,1.698788334306637,0.9521276595744681,7,71,0.0,1.0502793296089385,3,0.19680851063829788,111,1.0
8795,2,128,4.927087928472864,127,1.6548110816351411,0.973568281938326,6,94,0.0,1.0271493212669682,4,0.19383259911894274,128,1.0
41566,2,89,5.323122101846217,88,1.620805338041161,0.9693251533742331,4,71,0.0,1.0316455696202531,2,0.17177914110429449,89,1.0
608,0,26,2.784617292632875,25,1.397520139692261,1.0,0,25,0.0,1.0,1,0.12,26,1.0
8801,5,79,4.524071415934022,78,1.5831601011395473,0.9645390070921985,2,61,0.0,1.036764705882353,2,0.1773049645390071,79,1.0
41569,6,112,5.198219823720986,111,1.554355072101412,0.9807692307692307,2,95,0.0,1.0196078431372548,2,0.1778846153846154,112,1.0
611,5,39,3.4398062113933303,38,1.6021435136436764,0.9726027397260274,2,33,0.0,1.028169014084507,3,0.1506849315068493,39,1.0
616,0,26,2.7902851640332416,25,1.397520139692261,1.0,0,25,0.0,1.0,1,0.12,26,1.0
33385,2,68,5.404027643431218,67,1.6516820932065068,0.9583333333333334,4,49,0.0,1.0434782608695652,3,0.16666666666666666,68,1.0
49769,2,97,5.577428604243507,96,1.6303318192503709,0.9649122807017544,4,71,0.0,1.0363636363636364,3,0.18128654970760233,97,1.0
25198,5,65,4.929669211575454,64,1.6054015649062143,0.975,3,53,0.0,1.0256410256410255,2,0.15833333333333333,65,1.0
33393,6,130,5.000785362473423,129,1.5012700785274595,0.9921568627450981,1,125,0.0,1.007905138339921,2,0.17254901960784313,130,1.0
634,0,39,2.979092900638326,38,1.5281118849579187,1.0,1,36,0.0,1.0,1,0.14666666666666667,39,1.0
25212,3,158,5.912719854275199,157,1.669718771117602,0.976271186440678,10,128,0.0,1.0243055555555556,4,0.1864406779661017,158,1.0
33405,3,236,5.682709022021057,235,1.5996006953378408,0.9744186046511628,6,189,0.0,1.026252983293556,3,0.19767441860465115,236,1.0
25217,5,65,5.0323326285035135,64,1.5752966304330254,0.9661016949152542,2,52,0.0,1.0350877192982457,3,0.16101694915254236,65,1.0
41602,6,151,4.795219387525631,150,1.4960300080452231,1.0,1,148,0.0,1.0,1,0.17391304347826086,151,1.0
8838,5,79,4.298612947759947,78,1.5448661647678887,0.9935064935064936,2,74,0.0,1.0065359477124183,2,0.16233766233766234,79,1.0
49800,0,40,4.69723806344489,39,1.3896749186460426,1.0,0,39,0.0,1.0,1,0.11538461538461539,40,1.0
33421,6,130,5.00114935814922,129,1.4994121439346282,0.99609375,1,126,0.0,1.003921568627451,2,0.171875,130,1.0
41614,4,182,5.602035018677283,181,1.5962154036893321,0.9855491329479769,6,159,0.0,1.0146627565982405,3,0.18497109826589594,182,1.0
49807,1,141,5.702693274051747,140,1.6383681550868885,0.9282511210762332,4,79,0.0,1.077294685990338,4,0.21524663677130046,141,1.0
41620,6,182,4.619312510504743,181,1.4686172192563587,1.0,0,181,0.0,1.0,1,0.17679558011049723,182,1.0
17050,0,80,4.40784960347914,79,1.4992130080983006,1.0,1,78,0.0,1.0,1,0.15822784810126583,80,1.0
666,2,114,3.965342835560622,113,1.7189515155430566,0.958974358974359,8,74,0.0,1.0427807486631016,4,0.20512820512820512,114,1.0
25245,2,109,5.538504613154735,108,1.6860909096204018,0.9447513812154696,6,67,0.0,1.0584795321637428,3,0.19889502762430938,109,1.0
49821,4,128,5.555279498440219,127,1.6064258078962372,0.9783549783549783,4,100,0.0,1.0221238938053097,3,0.18614718614718614,128,1.0
49822,4,128,5.555279498440219,127,1.6292245997467507,0.9737991266375546,5,97,0.0,1.0269058295964126,3,0.18777292576419213,128,1.0
41635,4,182,5.272679195690088,181,1.5206116456506344,0.9915730337078652,2,173,0.0,1.0084985835694051,3,0.1797752808988764,182,1.0
17059,5,80,4.885185883484137,79,1.5538987282723495,0.9802631578947368,2,71,0.0,1.0201342281879195,3,0.16447368421052633,80,1.0
49832,6,128,4.697517032951258,127,1.4617279813167678,1.0,0,127,0.0,1.0,1,0.16929133858267717,128,1.0
33448,0,37,4.524383138517184,36,1.3821022532543101,1.0,0,36,0.0,1.0,1,0.1111111111111111,37,1.0
41642,0,32,4.795636744311401,31,1.4572140907586395,1.0,1,30,0.0,1.0,1,0.0967741935483871,32,1.0
8876,6,97,3.999522013128904,96,1.503442691608011,1.0,1,94,0.0,1.0,1,0.16753926701570682,97,1.0
33456,0,42,4.5244869963437395,41,1.4007349465667642,1.0,0,41,0.0,1.0,1,0.12195121951219512,42,1.0
49841,3,190,5.7602181058191615,189,1.6087656525286074,0.9742120343839542,6,154,0.0,1.026470588235294,4,0.19197707736389685,190,1.0
41654,4,151,5.199110385681477,150,1.5644204657924103,0.9897959183673469,4,140,0.0,1.0103092783505154,2,0.17687074829931973,151,1.0
49847,2,40,5.526950220353552,39,1.6359575022052182,0.9411764705882353,3,26,0.0,1.0625,3,0.1323529411764706,40,1.0
8891,1,71,4.6533765495970245,70,1.658056406585572,0.8962264150943396,3,33,0.0,1.1157894736842104,3,0.20754716981132076,71,1.0
41660,3,257,5.989183196502892,256,1.661744019179375,0.9672489082969432,12,190,0.0,1.0338600451467268,4,0.20305676855895197,257,1.0
41661,3,257,5.989183196502892,256,1.6471069814825847,0.9647577092511013,10,188,0.0,1.0365296803652968,4,0.20484581497797358,257,1.0
8894,1,185,5.398816398669286,184,1.7268688165120607,0.8981132075471698,12,69,0.0,1.1134453781512605,5,0.2490566037735849,185,1.0
49851,2,97,5.402049773598143,96,1.608934512275357,0.9644970414201184,3,70,0.0,1.0368098159509203,3,0.1834319526627219,97,1.0
8896,0,48,3.949243590568265,47,1.42538535202663,1.0,0,47,0.0,1.0,1,0.13829787234042554,48,1.0
703,1,171,5.398816398669286,170,1.7301424889358434,0.8666666666666667,16,39,0.0,1.1538461538461537,5,0.27555555555555555,171,1.0
17090,6,129,4.511254849771941,128,1.5299798841501977,1.0,2,122,0.0,1.0,1,0.1746031746031746,129,1.0
17091,6,129,4.885999751389245,128,1.5356928213568268,0.9919678714859438,2,119,0.0,1.008097165991903,3,0.17670682730923695,129,1.0
25303,5,65,5.232490409053282,64,1.5981661585769582,0.9836065573770492,3,55,0.0,1.0166666666666666,3,0.1557377049180328,65,1.0
25308,0,57,4.630560075704273,56,1.5513598122625571,1.0,2,52,0.0,1.0,1,0.14545454545454545,57,1.0
33501,5,68,5.002187667909688,67,1.519549428197797,0.984251968503937,1,59,0.0,1.016,2,0.15748031496062992,68,1.0
17119,2,80,5.4149883809811605,79,1.663790237052428,0.9652777777777778,5,60,0.0,1.0359712230215827,3,0.1736111111111111,80,1.0
49888,0,66,4.69800479881121,65,1.435841808559991,1.0,0,65,0.0,1.0,1,0.14615384615384616,66,1.0
25320,0,83,4.40348085323734,82,1.4505850979987112,1.0,0,82,0.0,1.0,1,0.15853658536585366,83,1.0
33517,6,161,5.002395032307298,160,1.5004361622929059,0.9968354430379747,1,155,0.0,1.0031746031746032,2,0.17721518987341772,161,1.0
750,5,47,3.404320467221731,46,1.6391072669714155,0.9886363636363636,3,39,0.0,1.0114942528735633,2,0.1590909090909091,47,1.0
753,0,21,3.35430056234536,20,1.5337776899532742,0.9459459459459459,1,16,0.0,1.0571428571428572,2,0.10810810810810811,21,1.0
8947,2,97,4.934604486950432,96,1.6484197424467277,0.9515151515151515,4,65,0.0,1.0509554140127388,3,0.19393939393939394,97,1.0
25334,5,57,4.8070815557284385,56,1.620024774584199,0.9805825242718447,3,44,0.0,1.0198019801980198,2,0.1553398058252427,57,1.0
17142,4,173,4.637459708119001,172,1.5484252605537139,0.990990990990991,3,158,0.0,1.009090909090909,2,0.1831831831831832,173,1.0
41722,5,89,4.898818391361433,88,1.5322533796847364,1.0,2,85,0.0,1.0,1,0.16,89,1.0
25340,4,158,5.159389709781053,157,1.5804706510654527,0.990228013029316,5,145,0.0,1.0098684210526316,3,0.1791530944625407,158,1.0
8964,0,48,3.952550293898202,47,1.42538535202663,1.0,0,47,0.0,1.0,1,0.13829787234042554,48,1.0
17156,0,80,4.234441351266335,79,1.4502427167392136,1.0,0,79,0.0,1.0,1,0.15822784810126583,80,1.0
49930,0,53,4.87446442237852,52,1.4887290752544673,1.0,1,51,0.0,1.0,1,0.1346153846153846,53,1.0
25355,4,202,5.057289450663427,201,1.5230089914845222,0.9923469387755102,2,189,0.0,1.0077120822622108,2,0.1836734693877551,202,1.0
49936,0,66,4.698422448256003,65,1.435841808559991,1.0,0,65,0.0,1.0,1,0.14615384615384616,66,1.0
17168,0,28,4.234745000628052,27,1.3456449347028943,1.0,0,27,0.0,1.0,1,0.09259259259259259,28,1.0
25362,5,57,4.8587356524677885,56,1.6391978291642924,0.9813084112149533,4,47,0.0,1.019047619047619,2,0.14953271028037382,57,1.0
8981,0,48,4.430478187932044,47,1.5046121199985572,0.989247311827957,1,45,0.0,1.0108695652173914,2,0.13978494623655913,48,1.0
41754,0,58,4.796803214068263,57,1.4919118753527483,1.0,1,56,0.0,1.0,1,0.14035087719298245,58,1.0
17182,5,80,4.939484307978605,79,1.6077451423440714,0.987012987012987,4,71,0.0,1.013157894736842,3,0.16233766233766234,80,1.0
49951,2,97,5.880038599864343,96,1.6736807582896867,0.94375,5,59,0.0,1.0596026490066226,3,0.19375,97,1.0
8994,0,48,4.1301085203609365,47,1.5046121199985572,1.0,1,45,0.0,1.0,1,0.13978494623655913,48,1.0
804,0,21,3.010723865391773,20,1.5041625260016591,1.0,1,19,0.0,1.0,1,0.1,21,1.0
8997,0,48,4.431251154695155,47,1.509491910857156,0.9891304347826086,1,44,0.0,1.010989010989011,2,0.14130434782608695,48,1.0
33578,0,68,4.702163328685923,67,1.4956843411722938,1.0,1,66,0.0,1.0,1,0.14925373134328357,68,1.0
49966,5,66,5.226963168800445,65,1.5784156564630836,0.9921875,3,60,0.0,1.0078740157480315,2,0.1484375,66,1.0
25390,5,39,4.932965618816424,38,1.6063362397820198,0.9864864864864865,3,33,0.0,1.0136986301369864,2,0.12162162162162163,39,1.0
9010,0,40,4.182100659893949,39,1.5626562827793629,1.0,2,36,0.0,1.0,1,0.12987012987012986,40,1.0
49972,0,66,4.698735421972851,65,1.435841808559991,1.0,0,65,0.0,1.0,1,0.14615384615384616,66,1.0
41781,5,58,5.0981070146746195,57,1.4959805869001639,0.9911504424778761,1,55,0.0,1.0089285714285714,2,0.1415929203539823,58,1.0
9016,6,141,4.336239528754922,140,1.5543219840861926,0.989010989010989,3,130,0.0,1.011111111111111,2,0.1794871794871795,141,1.0
9018,6,141,4.336239528754922,140,1.5560904218698624,0.9889705882352942,3,129,0.0,1.0111524163568772,2,0.1801470588235294,141,1.0
49979,5,66,5.403163433530174,65,1.596789753468748,0.975609756097561,3,55,0.0,1.025,3,0.15447154471544716,66,1.0
41790,3,257,7.700212608946448,256,1.7573763252966514,0.9379474940334129,21,142,0.0,1.0661577608142494,5,0.22195704057279236,257,1.0
830,2,135,3.965342835560622,134,1.7111220981970208,0.9459459459459459,8,80,0.0,1.0571428571428572,4,0.21621621621621623,135,1.0
9024,0,22,3.9554472105776957,21,1.2958363892911637,1.0,0,21,0.0,1.0,1,0.07142857142857142,22,1.0
41793,5,58,5.098231729314952,57,1.507882463227585,0.9818181818181818,1,52,0.0,1.0185185185185186,2,0.14545454545454545,58,1.0
49987,5,53,5.352076344260675,52,1.5643097865672104,0.9795918367346939,2,44,0.0,1.0208333333333333,3,0.14285714285714285,53,1.0
17220,5,80,4.595110255778039,79,1.5763024042316562,0.9935483870967742,3,73,0.0,1.0064935064935066,2,0.16129032258064516,80,1.0
41804,5,89,4.905866009218048,88,1.5584515582509784,1.0,3,85,0.0,1.0,1,0.1590909090909091,89,1.0
49996,6,159,4.750114805923981,158,1.4938446845071245,1.0,1,157,0.0,1.0,1,0.17405063291139242,159,1.0
41806,4,151,5.200689111846611,150,1.5660973350529825,0.9897610921501706,4,139,0.0,1.0103448275862068,2,0.17747440273037543,151,1.0
41809,2,89,5.3030512684603535,88,1.6172935139326925,0.9477124183006536,3,62,0.0,1.0551724137931036,2,0.1830065359477124,89,1.0
33626,0,68,4.702783687936272,67,1.4956843411722938,1.0,1,66,0.0,1.0,1,0.14925373134328357,68,1.0
9050,0,40,4.1328038180019995,39,1.4966589455490498,1.0,1,38,0.0,1.0,1,0.1282051282051282,40,1.0
33636,0,68,4.526817255213138,67,1.439729386821452,1.0,0,67,0.0,1.0,1,0.14925373134328357,68,1.0
33637,5,68,5.00394711732304,67,1.4992061514903194,0.9924812030075187,1,65,0.0,1.0075757575757576,2,0.15037593984962405,68,1.0
9066,0,66,4.1335708406140395,65,1.5062614692753677,1.0,1,63,0.0,1.0,1,0.15503875968992248,66,1.0
33644,5,68,4.805371706011885,67,1.571618105168521,1.0,3,64,0.0,1.0,1,0.14925373134328357,68,1.0
9069,5,92,4.595110255778039,91,1.5748051647334738,0.9759036144578314,2,73,0.0,1.0246913580246915,2,0.18072289156626506,92,1.0
17262,6,129,4.765407750790011,128,1.5522521697465579,0.996031746031746,3,121,0.0,1.00398406374502,2,0.1746031746031746,129,1.0
9071,2,92,5.014255849290564,91,1.6724420951516934,0.9493670886075949,5,62,0.0,1.0533333333333332,3,0.189873417721519,92,1.0
41848,6,133,4.826392304965835,132,1.54300887151345,1.0,3,128,0.0,1.0,1,0.17110266159695817,133,1.0
25471,1,96,5.9397313561662894,95,1.7200579825205913,0.9363057324840764,7,55,0.0,1.0680272108843538,4,0.19745222929936307,96,1.0
897,5,68,3.4398062113933303,67,1.6054589865550688,0.9663865546218487,2,50,0.0,1.0347826086956522,2,0.18487394957983194,68,1.0
41859,4,182,5.281026545814859,181,1.5512662040507967,0.9855491329479769,3,162,0.0,1.0146627565982405,3,0.18497109826589594,182,1.0
41860,4,133,5.582037213503842,132,1.648962322219807,0.9755102040816327,7,106,0.0,1.0251046025104602,3,0.1836734693877551,133,1.0
9096,0,22,3.9588981947107715,21,1.2958363892911637,1.0,0,21,0.0,1.0,1,0.07142857142857142,22,1.0
25485,0,34,4.883417253282715,33,1.483286953213638,0.984375,1,30,0.0,1.0158730158730158,2,0.109375,34,1.0
9102,4,185,4.919627153833269,184,1.5981497727742604,0.9857549857549858,6,161,0.0,1.0144508670520231,4,0.18803418803418803,185,1.0
913,2,130,3.965342835560622,129,1.6412371669266137,0.9695652173913043,5,96,0.0,1.031390134529148,4,0.2,130,1.0
41874,5,89,5.025309962363198,88,1.5641933012620488,0.9942528735632183,3,83,0.0,1.0057803468208093,2,0.16091954022988506,89,1.0
41875,5,89,5.275175400243173,88,1.5460166941076254,0.9823529411764705,2,80,0.0,1.0179640718562875,3,0.16470588235294117,89,1.0
17301,6,142,4.715209195378658,141,1.4980516176321077,0.99644128113879,1,139,0.0,1.0035714285714286,2,0.17437722419928825,142,1.0
41877,5,89,5.099103730448016,88,1.4987645834980177,0.9942857142857143,1,86,0.0,1.0057471264367817,2,0.16,89,1.0
924,2,130,3.965342835560622,129,1.6934403700285485,0.9694323144104804,8,92,0.0,1.0315315315315314,4,0.20087336244541484,130,1.0
33696,0,86,4.527591237920567,85,1.4509021723287754,1.0,0,85,0.0,1.0,1,0.1588235294117647,86,1.0
928,0,24,2.968015713993642,23,1.3776877062807142,1.0,0,23,0.0,1.0,1,0.10869565217391304,24,1.0
17326,6,129,4.7670147902625395,128,1.5542072443545862,0.9960159362549801,3,120,0.0,1.004,2,0.1752988047808765,129,1.0
41906,6,107,4.849548393003481,106,1.5274190684333568,1.0,2,103,0.0,1.0,1,0.16587677725118483,107,1.0
17332,6,142,4.23887373701787,141,1.4659158098203529,1.0,0,141,0.0,1.0,1,0.17375886524822695,142,1.0
17333,6,142,4.716011695371454,141,1.4980516176321077,0.99644128113879,1,139,0.0,1.0035714285714286,2,0.17437722419928825,142,1.0
25525,5,78,4.884098348314014,77,1.500653947945277,0.9934640522875817,1,75,0.0,1.006578947368421,2,0.1568627450980392,78,1.0
41910,5,89,5.201771166621087,88,1.5961855619979526,0.9883720930232558,4,80,0.0,1.011764705882353,2,0.16279069767441862,89,1.0
17336,6,142,4.238973949186046,141,1.4659158098203529,1.0,0,141,0.0,1.0,1,0.17375886524822695,142,1.0
9145,5,66,4.489522560757887,65,1.5737968828379771,0.9754098360655737,2,55,0.0,1.0252100840336134,2,0.16393442622950818,66,1.0
17338,6,142,4.415123654662973,141,1.4963311229974259,1.0,1,140,0.0,1.0,1,0.17375886524822695,142,1.0
41909,6,107,5.099435461356346,106,1.4983376637565697,0.995260663507109,1,104,0.0,1.0047619047619047,2,0.16587677725118483,107,1.0
33725,2,99,5.5107607634315805,98,1.6115585152714058,0.9726775956284153,4,81,0.0,1.0280898876404494,4,0.17486338797814208,99,1.0
9151,1,92,5.7735882620511845,91,1.7731250405949308,0.9419354838709677,10,54,0.0,1.0616438356164384,6,0.1935483870967742,92,1.0
17344,0,49,4.2391743041780785,48,1.4213289386011196,1.0,0,48,0.0,1.0,1,0.13541666666666666,49,1.0
17345,6,142,4.716312250975609,141,1.5031733434827284,0.9928057553956835,1,136,0.0,1.0072463768115942,2,0.17625899280575538,142,1.0
33734,5,86,4.880270384602839,85,1.5342278111076535,0.9940828402366864,2,82,0.0,1.005952380952381,2,0.15976331360946747,86,1.0
968,2,99,3.965342835560622,98,1.704496641871972,0.9714285714285714,7,70,0.0,1.0294117647058822,4,0.19428571428571428,99,1.0
9161,4,154,4.666377560933491,153,1.5574903957130328,0.9863945578231292,3,138,0.0,1.013793103448276,3,0.1836734693877551,154,1.0
41930,5,89,4.929669211575454,88,1.5433073465363152,0.9941520467836257,2,81,0.0,1.0058823529411764,2,0.16374269005847952,89,1.0
974,2,143,3.965342835560622,142,1.6857150597686081,0.9497907949790795,7,90,0.0,1.052863436123348,4,0.21338912133891214,143,1.0
17360,0,49,4.23957473708321,48,1.4213289386011196,1.0,0,48,0.0,1.0,1,0.13541666666666666,49,1.0
33750,2,60,5.386151033920942,59,1.726352754628394,0.9514563106796117,6,38,0.0,1.0510204081632653,3,0.1650485436893204,60,1.0
25559,4,158,5.236862105098698,157,1.5736614175293568,0.9792387543252595,3,129,0.0,1.0212014134275618,3,0.1903114186851211,158,1.0
41944,0,58,4.622680198732581,57,1.428202619456569,1.0,0,57,0.0,1.0,1,0.14035087719298245,58,1.0
17369,5,49,4.76808285572314,48,1.5658668073003177,0.9782608695652174,2,42,0.0,1.0222222222222221,2,0.14130434782608695,49,1.0
17371,4,142,5.1203139347289115,141,1.5752169126455287,0.989010989010989,4,128,0.0,1.011111111111111,3,0.1794871794871795,142,1.0
41953,4,182,5.378305217341054,181,1.556493105805769,0.9824561403508771,3,158,0.0,1.0178571428571428,3,0.1871345029239766,182,1.0
9187,6,110,4.616422996265682,109,1.5372897484011978,0.9906542056074766,2,103,0.0,1.009433962264151,3,0.17289719626168223,110,1.0
17381,5,54,4.717212671793928,53,1.5060415072399358,0.9903846153846154,1,50,0.0,1.0097087378640777,2,0.14423076923076922,54,1.0
33770,3,174,5.398816398669286,173,1.6571706832862885,0.961038961038961,8,127,0.0,1.0405405405405406,3,0.19805194805194806,174,1.0
1006,2,68,3.965342835560622,67,1.7459143284432244,0.9464285714285714,6,39,0.0,1.0566037735849056,4,0.19642857142857142,68,1.0
17392,6,142,4.3941889232411695,141,1.4963311229974259,1.0,1,140,0.0,1.0,1,0.17375886524822695,142,1.0
