q,n_start,steps_to_graph,on_graph
1354,88776223,0,True
1355,88841759,0,True
1356,88907295,0,True
1357,88972831,0,True
1358,89038367,0,True
1359,89103903,0,True
1360,89169439,0,True
1361,89234975,0,True
1362,89300511,0,True
1363,89366047,0,True
1364,89431583,0,True
1365,89497119,0,True
1366,89562655,0,True
1367,89628191,0,True
1368,89693727,0,True
1369,89759263,0,True
1370,89824799,0,True
1371,89890335,0,True
1372,89955871,0,True
1373,90021407,0,True
1374,90086943,0,True
1375,90152479,0,True
1376,90218015,0,True
1377,90283551,0,True
1378,90349087,0,True
1379,90414623,0,True
1380,90480159,0,True
1381,90545695,0,True
1382,90611231,0,True
1383,90676767,0,True
1384,90742303,0,True
1385,90807839,0,True
1386,90873375,0,True
1387,90938911,0,True
1388,91004447,0,True
1389,91069983,0,True
1390,91135519,0,True
1391,91201055,0,True
1392,91266591,0,True
1393,91332127,0,True
1394,91397663,0,True
1395,91463199,0,True
1396,91528735,0,True
1397,91594271,0,True
1398,91659807,0,True
1399,91725343,0,True
1400,91790879,0,True
1401,91856415,0,True
1402,91921951,0,True
1403,91987487,0,True
1404,92053023,0,True
1405,92118559,0,True
1406,92184095,0,True
1407,92249631,0,True
1408,92315167,0,True
1409,92380703,0,True
1410,92446239,0,True
1411,92511775,0,True
1412,92577311,0,True
1413,92642847,0,True
1414,92708383,0,True
1415,92773919,0,True
1416,92839455,0,True
1417,92904991,0,True
1418,92970527,0,True
1419,93036063,0,True
1420,93101599,0,True
1421,93167135,0,True
1422,93232671,0,True
1423,93298207,0,True
1424,93363743,0,True
1425,93429279,0,True
1426,93494815,0,True
1427,93560351,0,True
1428,93625887,0,True
1429,93691423,0,True
1430,93756959,0,True
1431,93822495,0,True
1432,93888031,0,True
1433,93953567,0,True
1434,94019103,0,True
1435,94084639,0,True
1436,94150175,0,True
1437,94215711,0,True
1438,94281247,0,True
1439,94346783,0,True
1440,94412319,0,True
1441,94477855,0,True
1442,94543391,0,True
1443,94608927,0,True
1444,94674463,0,True
1445,94739999,0,True
1446,94805535,0,True
1447,94871071,0,True
1448,94936607,0,True
1449,95002143,0,True
1450,95067679,0,True
1451,95133215,0,True
1452,95198751,0,True
1453,95264287,0,True
1454,95329823,0,True
1455,95395359,0,True
1456,95460895,0,True
1457,95526431,0,True
1458,95591967,0,True
1459,95657503,0,True
1460,95723039,0,True
1461,95788575,0,True
1462,95854111,0,True
1463,95919647,0,True
1464,95985183,0,True
1465,96050719,0,True
1466,96116255,0,True
1467,96181791,0,True
1468,96247327,0,True
1469,96312863,0,True
1470,96378399,0,True
1471,96443935,0,True
1472,96509471,0,True
1473,96575007,0,True
1474,96640543,0,True
1475,96706079,0,True
1476,96771615,0,True
1477,96837151,0,True
1478,96902687,0,True
1479,96968223,0,True
1480,97033759,0,True
1481,97099295,0,True
1482,97164831,0,True
1483,97230367,0,True
1484,97295903,0,True
1485,97361439,0,True
1486,97426975,0,True
1487,97492511,0,True
1488,97558047,0,True
1489,97623583,0,True
1490,97689119,0,True
1491,97754655,0,True
1492,97820191,0,True
1493,97885727,0,True
1494,97951263,0,True
1495,98016799,0,True
1496,98082335,0,True
1497,98147871,0,True
1498,98213407,0,True
1499,98278943,0,True
1500,98344479,0,True
1501,98410015,0,True
1502,98475551,0,True
1503,98541087,0,True
1504,98606623,0,True
1505,98672159,0,True
1506,98737695,0,True
1507,98803231,0,True
1508,98868767,0,True
1509,98934303,0,True
1510,98999839,0,True
1511,99065375,0,True
1512,99130911,0,True
1513,99196447,0,True
1514,99261983,0,True
1515,99327519,0,True
1516,99393055,0,True
1517,99458591,0,True
1518,99524127,0,True
1519,99589663,0,True
1520,99655199,0,True
1521,99720735,0,True
1522,99786271,0,True
1523,99851807,0,True
1524,99917343,0,True
1525,99982879,0,True
1526,100048415,0,True
1527,100113951,0,True
1528,100179487,0,True
1529,100245023,0,True
1530,100310559,0,True
1531,100376095,0,True
1532,100441631,0,True
1533,100507167,0,True
1534,100572703,0,True
1535,100638239,0,True
1536,100703775,0,True
1537,100769311,0,True
1538,100834847,0,True
1539,100900383,0,True
1540,100965919,0,True
1541,101031455,0,True
1542,101096991,0,True
1543,101162527,0,True
1544,101228063,0,True
1545,101293599,0,True
1546,101359135,0,True
1547,101424671,0,True
1548,101490207,0,True
1549,101555743,0,True
1550,101621279,0,True
1551,101686815,0,True
1552,101752351,0,True
1553,101817887,0,True
1554,101883423,0,True
1555,101948959,0,True
1556,102014495,0,True
1557,102080031,0,True
1558,102145567,0,True
1559,102211103,0,True
1560,102276639,0,True
1561,102342175,0,True
1562,102407711,0,True
1563,102473247,0,True
1564,102538783,0,True
1565,102604319,0,True
1566,102669855,0,True
1567,102735391,0,True
1568,102800927,0,True
1569,102866463,0,True
1570,102931999,0,True
1571,102997535,0,True
1572,103063071,0,True
1573,103128607,0,True
1574,103194143,0,True
1575,103259679,0,True
1576,103325215,0,True
1577,103390751,0,True
1578,103456287,0,True
1579,103521823,0,True
1580,103587359,0,True
1581,103652895,0,True
1582,103718431,0,True
1583,103783967,0,True
1584,103849503,0,True
1585,103915039,0,True
1586,103980575,0,True
1587,104046111,0,True
1588,104111647,0,True
1589,104177183,0,True
1590,104242719,0,True
1591,104308255,0,True
1592,104373791,0,True
1593,104439327,0,True
1594,104504863,0,True
1595,104570399,0,True
1596,104635935,0,True
1597,104701471,0,True
1598,104767007,0,True
1599,104832543,0,True
1600,104898079,0,True
1601,104963615,0,True
1602,105029151,0,True
1603,105094687,0,True
1604,105160223,0,True
1605,105225759,0,True
1606,105291295,0,True
1607,105356831,0,True
1608,105422367,0,True
1609,105487903,0,True
1610,105553439,0,True
1611,105618975,0,True
1612,105684511,0,True
1613,105750047,0,True
1614,105815583,0,True
1615,105881119,0,True
1616,105946655,0,True
1617,106012191,0,True
1618,106077727,0,True
1619,106143263,0,True
1620,106208799,0,True
1621,106274335,0,True
1622,106339871,0,True
1623,106405407,0,True
1624,106470943,0,True
1625,106536479,0,True
1626,106602015,0,True
1627,106667551,0,True
1628,106733087,0,True
1629,106798623,0,True
1630,106864159,0,True
1631,106929695,0,True
1632,106995231,0,True
1633,107060767,0,True
1634,107126303,0,True
1635,107191839,0,True
1636,107257375,0,True
1637,107322911,0,True
1638,107388447,0,True
1639,107453983,0,True
1640,107519519,0,True
1641,107585055,0,True
1642,107650591,0,True
1643,107716127,0,True
1644,107781663,0,True
1645,107847199,0,True
1646,107912735,0,True
1647,107978271,0,True
1648,108043807,0,True
1649,108109343,0,True
1650,108174879,0,True
1651,108240415,0,True
1652,108305951,0,True
1653,108371487,0,True
1654,108437023,0,True
1655,108502559,0,True
1656,108568095,0,True
1657,108633631,0,True
1658,108699167,0,True
1659,108764703,0,True
1660,108830239,0,True
1661,108895775,0,True
1662,108961311,0,True
1663,109026847,0,True
1664,109092383,0,True
1665,109157919,0,True
1666,109223455,0,True
1667,109288991,0,True
1668,109354527,0,True
1669,109420063,0,True
1670,109485599,0,True
1671,109551135,0,True
1672,109616671,0,True
1673,109682207,0,True
1674,109747743,0,True
1675,109813279,0,True
1676,109878815,0,True
1677,109944351,0,True
1678,110009887,0,True
1679,110075423,0,True
1680,110140959,0,True
1681,110206495,0,True
1682,110272031,0,True
1683,110337567,0,True
1684,110403103,0,True
1685,110468639,0,True
1686,110534175,0,True
1687,110599711,0,True
1688,110665247,0,True
1689,110730783,0,True
1690,110796319,0,True
1691,110861855,0,True
1692,110927391,0,True
1693,110992927,0,True
1694,111058463,0,True
1695,111123999,0,True
1696,111189535,0,True
1697,111255071,0,True
1698,111320607,0,True
1699,111386143,0,True
1700,111451679,0,True
1701,111517215,0,True
1702,111582751,0,True
1703,111648287,0,True
1704,111713823,0,True
1705,111779359,0,True
1706,111844895,0,True
1707,111910431,0,True
1708,111975967,0,True
1709,112041503,0,True
1710,112107039,0,True
1711,112172575,0,True
1712,112238111,0,True
1713,112303647,0,True
1714,112369183,0,True
1715,112434719,0,True
1716,112500255,0,True
1717,112565791,0,True
1718,112631327,0,True
1719,112696863,0,True
1720,112762399,0,True
1721,112827935,0,True
1722,112893471,0,True
1723,112959007,0,True
1724,113024543,0,True
1725,113090079,0,True
1726,113155615,0,True
1727,113221151,0,True
1728,113286687,0,True
1729,113352223,0,True
1730,113417759,0,True
1731,113483295,0,True
1732,113548831,0,True
1733,113614367,0,True
1734,113679903,0,True
1735,113745439,0,True
1736,113810975,0,True
1737,113876511,0,True
1738,113942047,0,True
1739,114007583,0,True
1740,114073119,0,True
1741,114138655,0,True
1742,114204191,0,True
1743,114269727,0,True
1744,114335263,0,True
1745,114400799,0,True
1746,114466335,0,True
1747,114531871,0,True
1748,114597407,0,True
1749,114662943,0,True
1750,114728479,0,True
1751,114794015,0,True
1752,114859551,0,True
1753,114925087,0,True
1754,114990623,0,True
1755,115056159,0,True
1756,115121695,0,True
1757,115187231,0,True
1758,115252767,0,True
1759,115318303,0,True
1760,115383839,0,True
1761,115449375,0,True
1762,115514911,0,True
1763,115580447,0,True
1764,115645983,0,True
1765,115711519,0,True
1766,115777055,0,True
1767,115842591,0,True
1768,115908127,0,True
1769,115973663,0,True
1770,116039199,0,True
1771,116104735,0,True
1772,116170271,0,True
1773,116235807,0,True
1774,116301343,0,True
1775,116366879,0,True
1776,116432415,0,True
1777,116497951,0,True
1778,116563487,0,True
1779,116629023,0,True
1780,116694559,0,True
1781,116760095,0,True
1782,116825631,0,True
1783,116891167,0,True
1784,116956703,0,True
1785,117022239,0,True
1786,117087775,0,True
1787,117153311,0,True
1788,117218847,0,True
1789,117284383,0,True
1790,117349919,0,True
1791,117415455,0,True
1792,117480991,0,True
1793,117546527,0,True
1794,117612063,0,True
1795,117677599,0,True
1796,117743135,0,True
1797,117808671,0,True
1798,117874207,0,True
1799,117939743,0,True
1800,118005279,0,True
1801,118070815,0,True
1802,118136351,0,True
1803,118201887,0,True
1804,118267423,0,True
1805,118332959,0,True
1806,118398495,0,True
1807,118464031,0,True
1808,118529567,0,True
1809,118595103,0,True
1810,118660639,0,True
1811,118726175,0,True
1812,118791711,0,True
1813,118857247,0,True
1814,118922783,0,True
1815,118988319,0,True
1816,119053855,0,True
1817,119119391,0,True
1818,119184927,0,True
1819,119250463,0,True
1820,119315999,0,True
1821,119381535,0,True
1822,119447071,0,True
1823,119512607,0,True
1824,119578143,0,True
1825,119643679,0,True
1826,119709215,0,True
1827,119774751,0,True
1828,119840287,0,True
1829,119905823,0,True
1830,119971359,0,True
1831,120036895,0,True
1832,120102431,0,True
1833,120167967,0,True
1834,120233503,0,True
1835,120299039,0,True
1836,120364575,0,True
1837,120430111,0,True
1838,120495647,0,True
1839,120561183,0,True
1840,120626719,0,True
1841,120692255,0,True
1842,120757791,0,True
1843,120823327,0,True
1844,120888863,0,True
1845,120954399,0,True
1846,121019935,0,True
1847,121085471,0,True
1848,121151007,0,True
1849,121216543,0,True
1850,121282079,0,True
1851,121347615,0,True
1852,121413151,0,True
1853,121478687,0,True
1854,121544223,0,True
1855,121609759,0,True
1856,121675295,0,True
1857,121740831,0,True
1858,121806367,0,True
1859,121871903,0,True
1860,121937439,0,True
1861,122002975,0,True
1862,122068511,0,True
1863,122134047,0,True
1864,122199583,0,True
1865,122265119,0,True
1866,122330655,0,True
1867,122396191,0,True
1868,122461727,0,True
1869,122527263,0,True
1870,122592799,0,True
1871,122658335,0,True
1872,122723871,0,True
1873,122789407,0,True
1874,122854943,0,True
1875,122920479,0,True
1876,122986015,0,True
1877,123051551,0,True
1878,123117087,0,True
1879,123182623,0,True
1880,123248159,0,True
1881,123313695,0,True
1882,123379231,0,True
1883,123444767,0,True
1884,123510303,0,True
1885,123575839,0,True
1886,123641375,0,True
1887,123706911,0,True
1888,123772447,0,True
1889,123837983,0,True
1890,123903519,0,True
1891,123969055,0,True
1892,124034591,0,True
1893,124100127,0,True
1894,124165663,0,True
1895,124231199,0,True
1896,124296735,0,True
1897,124362271,0,True
1898,124427807,0,True
1899,124493343,0,True
1900,124558879,0,True
1901,124624415,0,True
1902,124689951,0,True
1903,124755487,0,True
1904,124821023,0,True
1905,124886559,0,True
1906,124952095,0,True
1907,125017631,0,True
1908,125083167,0,True
1909,125148703,0,True
1910,125214239,0,True
1911,125279775,0,True
1912,125345311,0,True
1913,125410847,0,True
1914,125476383,0,True
1915,125541919,0,True
1916,125607455,0,True
1917,125672991,0,True
1918,125738527,0,True
1919,125804063,0,True
1920,125869599,0,True
1921,125935135,0,True
1922,126000671,0,True
1923,126066207,0,True
1924,126131743,0,True
1925,126197279,0,True
1926,126262815,0,True
1927,126328351,0,True
1928,126393887,0,True
1929,126459423,0,True
1930,126524959,0,True
1931,126590495,0,True
1932,126656031,0,True
1933,126721567,0,True
1934,126787103,0,True
1935,126852639,0,True
1936,126918175,0,True
1937,126983711,0,True
1938,127049247,0,True
1939,127114783,0,True
1940,127180319,0,True
1941,127245855,0,True
1942,127311391,0,True
1943,127376927,0,True
1944,127442463,0,True
1945,127507999,0,True
1946,127573535,0,True
1947,127639071,0,True
1948,127704607,0,True
1949,127770143,0,True
1950,127835679,0,True
1951,127901215,0,True
1952,127966751,0,True
1953,128032287,0,True
1954,128097823,0,True
1955,128163359,0,True
1956,128228895,0,True
1957,128294431,0,True
1958,128359967,0,True
1959,128425503,0,True
1960,128491039,0,True
1961,128556575,0,True
1962,128622111,0,True
1963,128687647,0,True
1964,128753183,0,True
1965,128818719,0,True
1966,128884255,0,True
1967,128949791,0,True
1968,129015327,0,True
1969,129080863,0,True
1970,129146399,0,True
1971,129211935,0,True
1972,129277471,0,True
1973,129343007,0,True
1974,129408543,0,True
1975,129474079,0,True
1976,129539615,0,True
1977,129605151,0,True
1978,129670687,0,True
1979,129736223,0,True
1980,129801759,0,True
1981,129867295,0,True
1982,129932831,0,True
1983,129998367,0,True
1984,130063903,0,True
1985,130129439,0,True
1986,130194975,0,True
1987,130260511,0,True
1988,130326047,0,True
1989,130391583,0,True
1990,130457119,0,True
