r,v,initial_rank,n_start,escaped,escape_steps,final_rank
34934,1,140,166006,True,1,139
34936,3,140,34936,True,1,139
34936,3,140,100472,True,1,66
34936,3,140,166008,True,1,139
34938,1,140,34938,True,1,139
34938,1,140,100474,True,1,135
34938,1,140,166010,True,1,139
34940,2,37,34940,True,1,36
34940,2,37,100476,True,27,27
34940,2,37,166012,True,1,36
34942,1,30,34942,True,1,29
34942,1,30,100478,True,27,27
34942,1,30,166014,True,1,29
34944,3,34,34944,True,1,33
34944,3,34,100480,True,93,33
34944,3,34,166016,True,1,33
34946,1,140,34946,True,1,139
34946,1,140,100482,True,1,135
34946,1,140,166018,True,1,139
34948,2,140,34948,True,1,139
34948,2,140,100484,True,1,135
34948,2,140,166020,True,1,139
34950,1,47,34950,True,1,46
34950,1,47,100486,True,62,46
34950,1,47,166022,True,1,46
34952,3,47,34952,True,1,46
34952,3,47,100488,True,1,37
34952,3,47,166024,True,1,46
34954,1,47,34954,True,1,46
34954,1,47,100490,True,1,42
34954,1,47,166026,True,1,46
34956,2,47,34956,True,1,46
34956,2,47,100492,True,1,42
34956,2,47,166028,True,1,46
34958,1,78,34958,True,1,77
34958,1,78,100494,True,7,58
34958,1,78,166030,True,1,77
34960,3,89,34960,True,1,88
34960,3,89,100496,True,1,45
34960,3,89,166032,True,1,88
34962,1,89,34962,True,1,88
34962,1,89,100498,True,1,84
34962,1,89,166034,True,1,88
34964,2,89,34964,True,1,88
34964,2,89,100500,True,1,73
34964,2,89,166036,True,1,88
34966,1,34,34966,True,1,33
34966,1,34,100502,True,5,23
34966,1,34,166038,True,1,33
34968,3,89,34968,True,1,88
34968,3,89,100504,True,1,45
34968,3,89,166040,True,1,88
34970,1,89,34970,True,1,88
34970,1,89,100506,True,1,73
34970,1,89,166042,True,1,88
34972,2,126,34972,True,1,125
34972,2,126,100508,True,1,73
34972,2,126,166044,True,1,125
34974,1,140,34974,True,1,139
34974,1,140,100510,True,1,28
34974,1,140,166046,True,1,139
34976,3,34,34976,True,1,33
34976,3,34,100512,True,93,33
34976,3,34,166048,True,1,33
34978,1,89,34978,True,1,88
34978,1,89,100514,True,1,73
34978,1,89,166050,True,1,88
34980,2,38,34980,True,1,37
34980,2,38,100516,True,27,32
34980,2,38,166052,True,1,37
34982,1,140,34982,True,1,139
34982,1,140,100518,True,1,115
34982,1,140,166054,True,1,139
34984,3,34,34984,True,1,33
34984,3,34,100520,True,93,33
34984,3,34,166056,True,1,33
34986,1,34,34986,True,1,33
34986,1,34,100522,True,1,29
34986,1,34,166058,True,1,33
34988,2,47,34988,True,1,46
34988,2,47,100524,True,1,42
34988,2,47,166060,True,1,46
34990,1,34,34990,True,1,33
34990,1,34,100526,True,5,23
34990,1,34,166062,True,1,33
34992,3,78,34992,True,1,77
34992,3,78,100528,True,80,77
34992,3,78,166064,True,1,77
34994,1,78,34994,True,1,77
34994,1,78,100530,True,1,73
34994,1,78,166066,True,1,77
34996,2,78,34996,True,1,77
34996,2,78,100532,True,80,77
34996,2,78,166068,True,1,77
34998,1,78,34998,True,1,77
34998,1,78,100534,True,6,59
34998,1,78,166070,True,1,77
35000,3,78,35000,True,1,77
35000,3,78,100536,True,3,77
35000,3,78,166072,True,1,77
35002,1,78,35002,True,1,77
35002,1,78,100538,True,4,76
35002,1,78,166074,True,1,77
35004,2,182,35004,True,1,181
35004,2,182,100540,True,1,108
35004,2,182,166076,True,1,181
35006,1,60,35006,True,1,59
35006,1,60,100542,True,11,42
35006,1,60,166078,True,1,59
35008,3,34,35008,True,1,33
35008,3,34,100544,True,93,33
35008,3,34,166080,True,1,33
35010,1,33,35010,True,1,32
35010,1,33,100546,True,76,32
35010,1,33,166082,True,1,32
35012,2,78,35012,True,1,77
35012,2,78,100548,True,80,77
35012,2,78,166084,True,1,77
35014,1,96,35014,True,1,95
35014,1,96,100550,True,62,95
35014,1,96,166086,True,1,95
35016,3,78,35016,True,1,77
35016,3,78,100552,True,80,77
35016,3,78,166088,True,1,77
35018,1,78,35018,True,1,77
35018,1,78,100554,True,80,77
35018,1,78,166090,True,1,77
35020,2,78,35020,True,1,77
35020,2,78,100556,True,80,77
35020,2,78,166092,True,1,77
35022,1,78,35022,True,1,77
35022,1,78,100558,True,1,44
35022,1,78,166094,True,1,77
35024,3,34,35024,True,1,33
35024,3,34,100560,True,93,33
35024,3,34,166096,True,1,33
35026,1,58,35026,True,1,57
35026,1,58,100562,True,4,37
35026,1,58,166098,True,1,57
35028,2,34,35028,True,1,33
35028,2,34,100564,True,1,29
35028,2,34,166100,True,1,33
35030,1,109,35030,True,1,108
35030,1,109,100566,True,11,59
35030,1,109,166102,True,1,108
35032,3,168,35032,True,1,167
35032,3,168,100568,True,1,30
35032,3,168,166104,True,1,167
35034,1,168,35034,True,1,167
35034,1,168,100570,True,1,122
35034,1,168,166106,True,1,167
35036,2,168,35036,True,1,167
35036,2,168,100572,True,1,122
35036,2,168,166108,True,1,167
35038,1,47,35038,True,1,46
35038,1,47,100574,True,1,44
35038,1,47,166110,True,1,46
35040,3,78,35040,True,1,77
35040,3,78,100576,True,31,77
35040,3,78,166112,True,1,77
35042,1,34,35042,True,1,33
35042,1,34,100578,True,1,29
35042,1,34,166114,True,1,33
35044,2,159,35044,True,1,158
35044,2,159,100580,True,1,73
35044,2,159,166116,True,1,158
35046,1,89,35046,True,1,88
35046,1,89,100582,True,1,73
35046,1,89,166118,True,1,88
35048,3,78,35048,True,1,77
35048,3,78,100584,True,31,77
35048,3,78,166120,True,1,77
35050,1,78,35050,True,1,77
35050,1,78,100586,True,31,77
35050,1,78,166122,True,1,77
35052,2,47,35052,True,1,46
35052,2,47,100588,True,1,42
35052,2,47,166124,True,1,46
35054,1,34,35054,True,1,33
35054,1,34,100590,True,5,23
35054,1,34,166126,True,1,33
35056,3,78,35056,True,1,77
35056,3,78,100592,True,31,77
35056,3,78,166128,True,1,77
35058,1,46,35058,True,1,45
35058,1,46,100594,True,9,39
35058,1,46,166130,True,1,45
35060,2,78,35060,True,1,77
35060,2,78,100596,True,31,77
35060,2,78,166132,True,1,77
35062,1,96,35062,True,1,95
35062,1,96,100598,True,1,47
35062,1,96,166134,True,1,95
35064,3,41,35064,True,1,40
35064,3,41,100600,True,9,39
35064,3,41,166136,True,1,40
35066,1,41,35066,True,1,40
35066,1,41,100602,True,9,39
35066,1,41,166138,True,1,40
35068,2,58,35068,True,1,57
35068,2,58,100604,True,1,52
35068,2,58,166140,True,1,57
35070,1,55,35070,True,1,54
35070,1,55,100606,True,11,53
35070,1,55,166142,True,1,54
35072,3,96,35072,True,1,95
35072,3,96,100608,True,1,63
35072,3,96,166144,True,1,95
35074,1,174,35074,True,1,173
35074,1,174,100610,True,1,55
35074,1,174,166146,True,1,173
35076,2,140,35076,True,1,139
35076,2,140,100612,True,1,42
35076,2,140,166148,True,1,139
35078,1,47,35078,True,1,46
35078,1,47,100614,True,1,42
35078,1,47,166150,True,1,46
35080,3,140,35080,True,1,139
35080,3,140,100616,True,1,37
35080,3,140,166152,True,1,139
35082,1,140,35082,True,1,139
35082,1,140,100618,True,1,42
35082,1,140,166154,True,1,139
35084,2,140,35084,True,1,139
35084,2,140,100620,True,1,42
35084,2,140,166156,True,1,139
35086,1,47,35086,True,1,46
35086,1,47,100622,True,131,44
35086,1,47,166158,True,1,46
35088,3,140,35088,True,1,139
35088,3,140,100624,True,1,63
35088,3,140,166160,True,1,139
35090,1,48,35090,True,1,47
35090,1,48,100626,True,20,47
35090,1,48,166162,True,1,47
35092,2,140,35092,True,1,139
35092,2,140,100628,True,1,91
35092,2,140,166164,True,1,139
35094,1,91,35094,True,1,90
35094,1,91,100630,True,1,73
35094,1,91,166166,True,1,90
35096,3,140,35096,True,1,139
35096,3,140,100632,True,1,63
35096,3,140,166168,True,1,139
35098,1,140,35098,True,1,139
35098,1,140,100634,True,1,91
35098,1,140,166170,True,1,139
35100,2,140,35100,True,1,139
35100,2,140,100636,True,1,73
35100,2,140,166172,True,1,139
35102,1,47,35102,True,1,46
35102,1,47,100638,True,1,34
35102,1,47,166174,True,1,46
35104,3,140,35104,True,1,139
35104,3,140,100640,True,1,63
35104,3,140,166176,True,1,139
35106,1,140,35106,True,1,139
35106,1,140,100642,True,1,73
35106,1,140,166178,True,1,139
35108,2,140,35108,True,1,139
35108,2,140,100644,True,1,73
35108,2,140,166180,True,1,139
35110,1,47,35110,True,1,46
35110,1,47,100646,True,111,46
35110,1,47,166182,True,1,46
35112,3,140,35112,True,1,139
35112,3,140,100648,True,1,63
35112,3,140,166184,True,1,139
35114,1,140,35114,True,1,139
35114,1,140,100650,True,1,91
35114,1,140,166186,True,1,139
35116,2,140,35116,True,1,139
35116,2,140,100652,True,1,91
35116,2,140,166188,True,1,139
35118,1,47,35118,True,1,46
35118,1,47,100654,True,8,46
35118,1,47,166190,True,1,46
35120,3,140,35120,True,1,139
35120,3,140,100656,True,1,63
35120,3,140,166192,True,1,139
35122,1,140,35122,True,1,139
35122,1,140,100658,True,1,42
35122,1,140,166194,True,1,139
35124,2,140,35124,True,1,139
35124,2,140,100660,True,1,91
35124,2,140,166196,True,1,139
35126,1,140,35126,True,1,139
35126,1,140,100662,True,1,83
35126,1,140,166198,True,1,139
35128,3,171,35128,True,1,170
35128,3,171,100664,True,1,117
35128,3,171,166200,True,1,170
35130,1,171,35130,True,1,170
35130,1,171,100666,True,1,104
35130,1,171,166202,True,1,170
35132,2,151,35132,True,1,150
35132,2,151,100668,True,1,104
35132,2,151,166204,True,1,150
35134,1,44,35134,True,1,43
35134,1,44,100670,True,20,41
35134,1,44,166206,True,1,43
35136,3,96,35136,True,1,95
35136,3,96,100672,True,1,63
35136,3,96,166208,True,1,95
35138,1,49,35138,True,1,48
35138,1,49,100674,True,32,48
35138,1,49,166210,True,1,48
35140,2,140,35140,True,1,139
35140,2,140,100676,True,1,135
35140,2,140,166212,True,1,139
35142,1,39,35142,True,1,38
35142,1,39,100678,True,70,38
35142,1,39,166214,True,1,38
35144,3,140,35144,True,1,139
35144,3,140,100680,True,1,74
35144,3,140,166216,True,1,139
35146,1,140,35146,True,1,139
35146,1,140,100682,True,1,135
35146,1,140,166218,True,1,139
35148,2,140,35148,True,1,139
35148,2,140,100684,True,1,135
35148,2,140,166220,True,1,139
35150,1,91,35150,True,1,90
35150,1,91,100686,True,12,51
35150,1,91,166222,True,1,90
35152,3,96,35152,True,1,95
35152,3,96,100688,True,1,63
35152,3,96,166224,True,1,95
35154,1,76,35154,True,1,75
35154,1,76,100690,True,1,65
35154,1,76,166226,True,1,75
35156,2,96,35156,True,1,95
35156,2,96,100692,True,1,42
35156,2,96,166228,True,1,95
35158,1,47,35158,True,1,46
35158,1,47,100694,True,8,46
35158,1,47,166230,True,1,46
35160,3,127,35160,True,1,126
35160,3,127,100696,True,1,63
35160,3,127,166232,True,1,126
35162,1,127,35162,True,1,126
35162,1,127,100698,True,1,91
35162,1,127,166234,True,1,126
35164,2,127,35164,True,1,126
35164,2,127,100700,True,1,91
35164,2,127,166236,True,1,126
35166,1,39,35166,True,1,38
35166,1,39,100702,True,5,36
35166,1,39,166238,True,1,38
35168,3,34,35168,True,1,33
35168,3,34,100704,True,93,33
35168,3,34,166240,True,1,33
35170,1,127,35170,True,1,126
35170,1,127,100706,True,1,84
35170,1,127,166242,True,1,126
35172,2,127,35172,True,1,126
35172,2,127,100708,True,1,84
35172,2,127,166244,True,1,126
35174,1,65,35174,True,1,64
35174,1,65,100710,True,24,64
35174,1,65,166246,True,1,64
35176,3,34,35176,True,1,33
35176,3,34,100712,True,93,33
35176,3,34,166248,True,1,33
35178,1,34,35178,True,1,33
35178,1,34,100714,True,1,29
35178,1,34,166250,True,1,33
35180,2,49,35180,True,1,48
35180,2,49,100716,True,27,40
35180,2,49,166252,True,1,48
35182,1,65,35182,True,1,64
35182,1,65,100718,True,2,64
35182,1,65,166254,True,1,64
35184,3,34,35184,True,1,33
35184,3,34,100720,True,93,33
35184,3,34,166256,True,1,33
35186,1,119,35186,True,1,118
35186,1,119,100722,True,1,84
35186,1,119,166258,True,1,118
35188,2,34,35188,True,1,33
35188,2,34,100724,True,1,29
35188,2,34,166260,True,1,33
35190,1,45,35190,True,1,44
35190,1,45,100726,True,22,40
35190,1,45,166262,True,1,44
35192,3,86,35192,True,1,85
35192,3,86,100728,True,11,46
35192,3,86,166264,True,1,85
35194,1,86,35194,True,1,85
35194,1,86,100730,True,1,65
35194,1,86,166266,True,1,85
35196,2,89,35196,True,1,88
35196,2,89,100732,True,1,65
35196,2,89,166268,True,1,88
35198,1,27,35198,True,1,26
35198,1,27,100734,True,9,18
35198,1,27,166270,True,1,26
35200,3,96,35200,True,1,95
35200,3,96,100736,True,1,63
35200,3,96,166272,True,1,95
35202,1,78,35202,True,1,77
35202,1,78,100738,True,4,51
35202,1,78,166274,True,1,77
35204,2,78,35204,True,1,77
35204,2,78,100740,True,4,48
35204,2,78,166276,True,1,77
35206,1,60,35206,True,1,59
35206,1,60,100742,True,5,50
35206,1,60,166278,True,1,59
35208,3,140,35208,True,1,139
35208,3,140,100744,True,1,63
35208,3,140,166280,True,1,139
35210,1,140,35210,True,1,139
35210,1,140,100746,True,1,135
35210,1,140,166282,True,1,139
35212,2,140,35212,True,1,139
35212,2,140,100748,True,1,135
35212,2,140,166284,True,1,139
35214,1,60,35214,True,1,59
35214,1,60,100750,True,5,36
35214,1,60,166286,True,1,59
35216,3,140,35216,True,1,139
35216,3,140,100752,True,1,63
35216,3,140,166288,True,1,139
35218,1,32,35218,True,1,31
35218,1,32,100754,True,33,31
35218,1,32,166290,True,1,31
35220,2,140,35220,True,1,139
35220,2,140,100756,True,1,135
35220,2,140,166292,True,1,139
35222,1,34,35222,True,1,33
35222,1,34,100758,True,31,33
35222,1,34,166294,True,1,33
35224,3,140,35224,True,1,139
35224,3,140,100760,True,1,63
35224,3,140,166296,True,1,139
35226,1,140,35226,True,1,139
35226,1,140,100762,True,1,135
35226,1,140,166298,True,1,139
35228,2,124,35228,True,1,123
35228,2,124,100764,True,1,65
35228,2,124,166300,True,1,123
35230,1,153,35230,True,1,152
35230,1,153,100766,True,1,50
35230,1,153,166302,True,1,152
35232,3,96,35232,True,1,95
35232,3,96,100768,True,1,63
35232,3,96,166304,True,1,95
35234,1,78,35234,True,1,77
35234,1,78,100770,True,4,56
35234,1,78,166306,True,1,77
35236,2,137,35236,True,1,136
35236,2,137,100772,True,1,91
35236,2,137,166308,True,1,136
35238,1,153,35238,True,1,152
35238,1,153,100774,True,1,91
35238,1,153,166310,True,1,152
35240,3,96,35240,True,1,95
35240,3,96,100776,True,1,63
35240,3,96,166312,True,1,95
35242,1,96,35242,True,1,95
35242,1,96,100778,True,1,42
35242,1,96,166314,True,1,95
35244,2,52,35244,True,1,51
35244,2,52,100780,True,14,36
35244,2,52,166316,True,1,51
35246,1,60,35246,True,1,59
35246,1,60,100782,True,14,36
35246,1,60,166318,True,1,59
35248,3,52,35248,True,1,51
35248,3,52,100784,True,17,47
35248,3,52,166320,True,1,51
35250,1,140,35250,True,1,139
35250,1,140,100786,True,1,135
35250,1,140,166322,True,1,139
35252,2,52,35252,True,1,51
35252,2,52,100788,True,1,42
35252,2,52,166324,True,1,51
35254,1,60,35254,True,1,59
35254,1,60,100790,True,14,36
35254,1,60,166326,True,1,59
35256,3,52,35256,True,1,51
35256,3,52,100792,True,17,47
35256,3,52,166328,True,1,51
35258,1,52,35258,True,1,51
35258,1,52,100794,True,1,42
35258,1,52,166330,True,1,51
35260,2,45,35260,True,1,44
35260,2,45,100796,True,6,30
35260,2,45,166332,True,1,44
35262,1,60,35262,True,1,59
35262,1,60,100798,True,12,38
35262,1,60,166334,True,1,59
35264,3,47,35264,True,1,46
35264,3,47,100800,True,18,46
35264,3,47,166336,True,1,46
35266,1,75,35266,True,1,74
35266,1,75,100802,True,1,58
35266,1,75,166338,True,1,74
35268,2,96,35268,True,1,95
35268,2,96,100804,True,1,42
35268,2,96,166340,True,1,95
35270,1,122,35270,True,1,121
35270,1,122,100806,True,1,42
35270,1,122,166342,True,1,121
35272,3,60,35272,True,1,59
35272,3,60,100808,True,98,59
35272,3,60,166344,True,1,59
35274,1,60,35274,True,1,59
35274,1,60,100810,True,98,59
35274,1,60,166346,True,1,59
35276,2,60,35276,True,1,59
35276,2,60,100812,True,98,59
35276,2,60,166348,True,1,59
35278,1,172,35278,True,1,171
35278,1,172,100814,True,1,52
35278,1,172,166350,True,1,171
35280,3,47,35280,True,1,46
35280,3,47,100816,True,18,46
35280,3,47,166352,True,1,46
35282,1,58,35282,True,1,57
35282,1,58,100818,True,6,41
35282,1,58,166354,True,1,57
35284,2,47,35284,True,1,46
35284,2,47,100820,True,1,42
35284,2,47,166356,True,1,46
35286,1,153,35286,True,1,152
35286,1,153,100822,True,1,86
35286,1,153,166358,True,1,152
35288,3,47,35288,True,1,46
35288,3,47,100824,True,18,46
35288,3,47,166360,True,1,46
35290,1,47,35290,True,1,46
35290,1,47,100826,True,1,42
35290,1,47,166362,True,1,46
35292,2,47,35292,True,1,46
35292,2,47,100828,True,1,42
35292,2,47,166364,True,1,46
35294,1,57,35294,True,1,56
35294,1,57,100830,True,41,45
35294,1,57,166366,True,1,56
35296,3,47,35296,True,1,46
35296,3,47,100832,True,18,46
35296,3,47,166368,True,1,46
35298,1,47,35298,True,1,46
35298,1,47,100834,True,1,42
35298,1,47,166370,True,1,46
35300,2,140,35300,True,1,139
35300,2,140,100836,True,1,135
35300,2,140,166372,True,1,139
35302,1,109,35302,True,1,108
35302,1,109,100838,True,6,48
35302,1,109,166374,True,1,108
35304,3,47,35304,True,1,46
35304,3,47,100840,True,18,46
35304,3,47,166376,True,1,46
35306,1,47,35306,True,1,46
35306,1,47,100842,True,1,42
35306,1,47,166378,True,1,46
35308,2,122,35308,True,1,121
35308,2,122,100844,True,1,86
35308,2,122,166380,True,1,121
35310,1,60,35310,True,1,59
35310,1,60,100846,True,7,47
35310,1,60,166382,True,1,59
35312,3,94,35312,True,1,93
35312,3,94,100848,True,14,35
35312,3,94,166384,True,1,93
35314,1,119,35314,True,1,118
35314,1,119,100850,True,1,86
35314,1,119,166386,True,1,118
35316,2,94,35316,True,1,93
35316,2,94,100852,True,14,35
35316,2,94,166388,True,1,93
35318,1,73,35318,True,1,72
35318,1,73,100854,True,5,54
35318,1,73,166390,True,1,72
35320,3,57,35320,True,1,56
35320,3,57,100856,True,9,47
35320,3,57,166392,True,1,56
35322,1,57,35322,True,1,56
35322,1,57,100858,True,9,47
35322,1,57,166394,True,1,56
35324,2,128,35324,True,1,127
35324,2,128,100860,True,4,63
35324,2,128,166396,True,1,127
35326,1,43,35326,True,1,42
35326,1,43,100862,True,58,35
35326,1,43,166398,True,1,42
35328,3,21,35328,True,1,20
35328,3,21,100864,True,13,20
35328,3,21,166400,True,1,20
35330,1,78,35330,True,1,77
35330,1,78,100866,True,1,73
35330,1,78,166402,True,1,77
35332,2,78,35332,True,1,77
35332,2,78,100868,True,1,73
35332,2,78,166404,True,1,77
35334,1,153,35334,True,1,152
35334,1,153,100870,True,1,73
35334,1,153,166406,True,1,152
35336,3,96,35336,True,1,95
35336,3,96,100872,True,1,63
35336,3,96,166408,True,1,95
35338,1,96,35338,True,1,95
35338,1,96,100874,True,1,42
35338,1,96,166410,True,1,95
35340,2,96,35340,True,1,95
35340,2,96,100876,True,1,42
35340,2,96,166412,True,1,95
35342,1,109,35342,True,1,108
35342,1,109,100878,True,5,75
35342,1,109,166414,True,1,108
35344,3,78,35344,True,1,77
35344,3,78,100880,True,1,63
35344,3,78,166416,True,1,77
35346,1,102,35346,True,1,101
35346,1,102,100882,True,11,51
35346,1,102,166418,True,1,101
35348,2,78,35348,True,1,77
35348,2,78,100884,True,1,34
35348,2,78,166420,True,1,77
35350,1,34,35350,True,1,33
35350,1,34,100886,True,75,33
35350,1,34,166422,True,1,33
35352,3,78,35352,True,1,77
35352,3,78,100888,True,1,63
35352,3,78,166424,True,1,77
35354,1,78,35354,True,1,77
35354,1,78,100890,True,1,34
35354,1,78,166426,True,1,77
35356,2,78,35356,True,1,77
35356,2,78,100892,True,1,34
35356,2,78,166428,True,1,77
35358,1,60,35358,True,1,59
35358,1,60,100894,True,1,27
35358,1,60,166430,True,1,59
35360,3,96,35360,True,1,95
35360,3,96,100896,True,1,63
35360,3,96,166432,True,1,95
35362,1,78,35362,True,1,77
35362,1,78,100898,True,1,34
35362,1,78,166434,True,1,77
35364,2,44,35364,True,1,43
35364,2,44,100900,True,12,43
35364,2,44,166436,True,1,43
35366,1,47,35366,True,1,46
35366,1,47,100902,True,11,44
35366,1,47,166438,True,1,46
35368,3,96,35368,True,1,95
35368,3,96,100904,True,1,63
35368,3,96,166440,True,1,95
35370,1,96,35370,True,1,95
35370,1,96,100906,True,1,42
35370,1,96,166442,True,1,95
35372,2,78,35372,True,1,77
35372,2,78,100908,True,1,34
35372,2,78,166444,True,1,77
35374,1,60,35374,True,1,59
35374,1,60,100910,True,1,34
35374,1,60,166446,True,1,59
35376,3,96,35376,True,1,95
35376,3,96,100912,True,1,63
35376,3,96,166448,True,1,95
35378,1,78,35378,True,1,77
35378,1,78,100914,True,4,76
35378,1,78,166450,True,1,77
35380,2,96,35380,True,1,95
35380,2,96,100916,True,1,42
35380,2,96,166452,True,1,95
35382,1,86,35382,True,1,85
35382,1,86,100918,True,1,50
35382,1,86,166454,True,1,85
35384,3,156,35384,True,1,155
35384,3,156,100920,True,9,129
35384,3,156,166456,True,1,155
35386,1,156,35386,True,1,155
35386,1,156,100922,True,9,129
35386,1,156,166458,True,1,155
35388,2,151,35388,True,1,150
35388,2,151,100924,True,4,50
35388,2,151,166460,True,1,150
35390,1,109,35390,True,1,108
35390,1,109,100926,True,5,49
35390,1,109,166462,True,1,108
35392,3,140,35392,True,1,139
35392,3,140,100928,True,1,94
35392,3,140,166464,True,1,139
35394,1,96,35394,True,1,95
35394,1,96,100930,True,1,42
35394,1,96,166466,True,1,95
35396,2,47,35396,True,1,46
35396,2,47,100932,True,1,34
35396,2,47,166468,True,1,46
35398,1,34,35398,True,1,33
35398,1,34,100934,True,2,33
35398,1,34,166470,True,1,33
35400,3,47,35400,True,1,46
35400,3,47,100936,True,18,46
35400,3,47,166472,True,1,46
35402,1,47,35402,True,1,46
35402,1,47,100938,True,1,34
35402,1,47,166474,True,1,46
35404,2,47,35404,True,1,46
35404,2,47,100940,True,1,34
35404,2,47,166476,True,1,46
35406,1,104,35406,True,1,103
35406,1,104,100942,True,1,86
35406,1,104,166478,True,1,103
35408,3,140,35408,True,1,139
35408,3,140,100944,True,1,94
35408,3,140,166480,True,1,139
35410,1,102,35410,True,1,101
