r,v 
61296,3
61298,1
61300,2
61302,1
61304,3
61306,1
61308,2
61310,1
61312,3
61314,1
61316,2
61318,1
61320,3
61322,1
61324,2
61326,1
61328,3
61330,1
61332,2
61334,1
61336,3
61338,1
61340,2
61342,1
61344,3
61346,1
61348,2
61350,1
61352,3
61354,1
61356,2
61358,1
61360,3
61362,1
61364,2
61366,1
61368,3
61370,1
61372,2
61374,1
61376,3
61378,1
61380,2
61382,1
61384,3
61386,1
61388,2
61390,1
61392,3
61394,1
61396,2
61398,1
61400,3
61402,1
61404,2
61406,1
61408,3
61410,1
61412,2
61414,1
61416,3
61418,1
61420,2
61422,1
61424,3
61426,1
61428,2
61430,1
61432,3
61434,1
61436,2
61438,1
61440,3
61442,1
61444,2
61446,1
61448,3
61450,1
61452,2
61454,1
61456,3
61458,1
61460,2
61462,1
61464,3
61466,1
61468,2
61470,1
61472,3
61474,1
61476,2
61478,1
61480,3
61482,1
61484,2
61486,1
61488,3
61490,1
61492,2
61494,1
61496,3
61498,1
61500,2
61502,1
61504,3
61506,1
61508,2
61510,1
61512,3
61514,1
61516,2
61518,1
61520,3
61522,1
61524,2
61526,1
61528,3
61530,1
61532,2
61534,1
61536,3
61538,1
61540,2
61542,1
61544,3
61546,1
61548,2
61550,1
61552,3
61554,1
61556,2
61558,1
61560,3
61562,1
61564,2
61566,1
61568,3
61570,1
61572,2
61574,1
61576,3
61578,1
61580,2
61582,1
61584,3
61586,1
61588,2
61590,1
61592,3
61594,1
61596,2
61598,1
61600,3
61602,1
61604,2
61606,1
61608,3
61610,1
61612,2
61614,1
61616,3
61618,1
61620,2
61622,1
61624,3
61626,1
61628,2
61630,1
61632,3
61634,1
61636,2
61638,1
61640,3
61642,1
61644,2
61646,1
61648,3
61650,1
61652,2
61654,1
61656,3
61658,1
61660,2
61662,1
61664,3
61666,1
61668,2
61670,1
61672,3
61674,1
61676,2
61678,1
61680,3
61682,1
61684,2
61686,1
61688,3
61690,1
61692,2
61694,1
61696,3
61698,1
61700,2
61702,1
61704,3
61706,1
61708,2
61710,1
61712,3
61714,1
61716,2
61718,1
61720,3
61722,1
61724,2
61726,1
61728,3
61730,1
61732,2
61734,1
61736,3
61738,1
61740,2
61742,1
61744,3
61746,1
61748,2
61750,1
61752,3
61754,1
61756,2
61758,1
61760,3
61762,1
61764,2
61766,1
61768,3
61770,1
61772,2
61774,1
61776,3
61778,1
61780,2
61782,1
61784,3
61786,1
61788,2
61790,1
61792,3
61794,1
61796,2
61798,1
61800,3
61802,1
61804,2
61806,1
61808,3
61810,1
61812,2
61814,1
61816,3
61818,1
61820,2
61822,1
61824,3
61826,1
61828,2
61830,1
61832,3
61834,1
61836,2
61838,1
61840,3
61842,1
61844,2
61846,1
61848,3
61850,1
61852,2
61854,1
61856,3
61858,1
61860,2
61862,1
61864,3
61866,1
61868,2
61870,1
61872,3
61874,1
61876,2
61878,1
61880,3
61882,1
61884,2
61886,1
61888,3
61890,1
61892,2
61894,1
61896,3
61898,1
61900,2
61902,1
61904,3
61906,1
61908,2
61910,1
61912,3
61914,1
61916,2
61918,1
61920,3
61922,1
61924,2
61926,1
61928,3
61930,1
61932,2
61934,1
61936,3
61938,1
61940,2
61942,1
61944,3
61946,1
61948,2
61950,1
61952,3
61954,1
61956,2
61958,1
61960,3
61962,1
61964,2
61966,1
61968,3
61970,1
61972,2
61974,1
61976,3
61978,1
61980,2
61982,1
61984,3
61986,1
61988,2
61990,1
61992,3
61994,1
61996,2
61998,1
62000,3
62002,1
62004,2
62006,1
62008,3
62010,1
62012,2
62014,1
62016,3
62018,1
62020,2
62022,1
62024,3
62026,1
62028,2
62030,1
62032,3
62034,1
62036,2
62038,1
62040,3
62042,1
62044,2
62046,1
62048,3
62050,1
62052,2
62054,1
62056,3
62058,1
62060,2
62062,1
62064,3
62066,1
62068,2
62070,1
62072,3
62074,1
62076,2
62078,1
62080,3
62082,1
62084,2
62086,1
62088,3
62090,1
62092,2
62094,1
62096,3
62098,1
62100,2
62102,1
62104,3
62106,1
62108,2
62110,1
62112,3
62114,1
62116,2
62118,1
62120,3
62122,1
62124,2
62126,1
62128,3
62130,1
62132,2
62134,1
62136,3
62138,1
62140,2
62142,1
62144,3
62146,1
62148,2
62150,1
62152,3
62154,1
62156,2
62158,1
62160,3
62162,1
62164,2
62166,1
62168,3
62170,1
62172,2
62174,1
62176,3
62178,1
62180,2
62182,1
62184,3
62186,1
62188,2
62190,1
62192,3
62194,1
62196,2
62198,1
62200,3
62202,1
62204,2
62206,1
62208,3
62210,1
62212,2
62214,1
62216,3
62218,1
62220,2
62222,1
62224,3
62226,1
62228,2
62230,1
62232,3
62234,1
62236,2
62238,1
62240,3
62242,1
62244,2
62246,1
62248,3
62250,1
62252,2
62254,1
62256,3
62258,1
62260,2
62262,1
62264,3
62266,1
62268,2
62270,1
62272,3
62274,1
62276,2
62278,1
62280,3
62282,1
62284,2
62286,1
62288,3
62290,1
62292,2
62294,1
62296,3
62298,1
62300,2
62302,1
62304,3
62306,1
62308,2
62310,1
62312,3
62314,1
62316,2
62318,1
62320,3
62322,1
62324,2
62326,1
62328,3
62330,1
62332,2
62334,1
62336,3
62338,1
62340,2
62342,1
62344,3
62346,1
62348,2
62350,1
62352,3
62354,1
62356,2
62358,1
62360,3
62362,1
62364,2
62366,1
62368,3
62370,1
62372,2
62374,1
62376,3
62378,1
62380,2
62382,1
62384,3
62386,1
62388,2
62390,1
62392,3
62394,1
62396,2
62398,1
62400,3
62402,1
62404,2
62406,1
62408,3
62410,1
62412,2
62414,1
62416,3
62418,1
62420,2
62422,1
62424,3
62426,1
62428,2
62430,1
62432,3
62434,1
62436,2
62438,1
62440,3
62442,1
62444,2
62446,1
62448,3
62450,1
62452,2
62454,1
62456,3
62458,1
62460,2
62462,1
62464,3
62466,1
62468,2
62470,1
62472,3
62474,1
62476,2
62478,1
62480,3
62482,1
62484,2
62486,1
62488,3
62490,1
62492,2
62494,1
62496,3
62498,1
62500,2
62502,1
62504,3
62506,1
62508,2
62510,1
62512,3
62514,1
62516,2
62518,1
62520,3
62522,1
62524,2
62526,1
62528,3
62530,1
62532,2
62534,1
62536,3
62538,1
62540,2
62542,1
62544,3
62546,1
62548,2
62550,1
62552,3
62554,1
62556,2
62558,1
62560,3
62562,1
62564,2
62566,1
62568,3
62570,1
62572,2
62574,1
62576,3
62578,1
62580,2
62582,1
62584,3
62586,1
62588,2
62590,1
62592,3
62594,1
62596,2
62598,1
62600,3
62602,1
62604,2
62606,1
62608,3
62610,1
62612,2
62614,1
62616,3
62618,1
62620,2
62622,1
62624,3
62626,1
62628,2
62630,1
62632,3
62634,1
62636,2
62638,1
62640,3
62642,1
62644,2
62646,1
62648,3
62650,1
62652,2
62654,1
62656,3
62658,1
62660,2
62662,1
62664,3
62666,1
62668,2
62670,1
62672,3
62674,1
62676,2
62678,1
62680,3
62682,1
62684,2
62686,1
62688,3
62690,1
62692,2
62694,1
62696,3
62698,1
62700,2
62702,1
62704,3
62706,1
62708,2
62710,1
62712,3
62714,1
62716,2
62718,1
62720,3
62722,1
62724,2
62726,1
62728,3
62730,1
62732,2
62734,1
62736,3
62738,1
62740,2
62742,1
62744,3
62746,1
62748,2
62750,1
62752,3
62754,1
62756,2
62758,1
62760,3
62762,1
62764,2
62766,1
62768,3
62770,1
62772,2
62774,1
62776,3
62778,1
62780,2
62782,1
62784,3
62786,1
62788,2
62790,1
62792,3
62794,1
62796,2
62798,1
62800,3
62802,1
62804,2
62806,1
62808,3
62810,1
62812,2
62814,1
62816,3
62818,1
62820,2
62822,1
62824,3
62826,1
62828,2
62830,1
62832,3
62834,1
62836,2
62838,1
62840,3
62842,1
62844,2
62846,1
62848,3
62850,1
62852,2
62854,1
62856,3
62858,1
62860,2
62862,1
62864,3
62866,1
62868,2
62870,1
62872,3
62874,1
62876,2
62878,1
62880,3
62882,1
62884,2
62886,1
62888,3
62890,1
62892,2
62894,1
62896,3
62898,1
62900,2
62902,1
62904,3
62906,1
62908,2
62910,1
62912,3
62914,1
62916,2
62918,1
62920,3
62922,1
62924,2
62926,1
62928,3
62930,1
62932,2
62934,1
62936,3
62938,1
62940,2
62942,1
62944,3
62946,1
62948,2
62950,1
62952,3
62954,1
62956,2
62958,1
62960,3
62962,1
62964,2
62966,1
62968,3
62970,1
62972,2
62974,1
62976,3
62978,1
62980,2
62982,1
62984,3
62986,1
62988,2
62990,1
62992,3
62994,1
62996,2
62998,1
63000,3
63002,1
63004,2
63006,1
63008,3
63010,1
63012,2
63014,1
63016,3
63018,1
63020,2
63022,1
63024,3
63026,1
63028,2
63030,1
63032,3
63034,1
63036,2
63038,1
63040,3
63042,1
63044,2
63046,1
63048,3
63050,1
63052,2
63054,1
63056,3
63058,1
63060,2
63062,1
63064,3
63066,1
63068,2
63070,1
63072,3
63074,1
63076,2
63078,1
63080,3
63082,1
63084,2
63086,1
63088,3
63090,1
63092,2
63094,1
63096,3
63098,1
63100,2
63102,1
63104,3
63106,1
63108,2
63110,1
63112,3
63114,1
63116,2
63118,1
63120,3
63122,1
63124,2
63126,1
63128,3
63130,1
63132,2
63134,1
63136,3
63138,1
63140,2
63142,1
63144,3
63146,1
63148,2
63150,1
63152,3
63154,1
63156,2
63158,1
63160,3
63162,1
63164,2
63166,1
63168,3
63170,1
63172,2
63174,1
63176,3
63178,1
63180,2
63182,1
63184,3
63186,1
63188,2
63190,1
63192,3
63194,1
63196,2
63198,1
63200,3
63202,1
63204,2
63206,1
63208,3
63210,1
63212,2
63214,1
63216,3
63218,1
63220,2
63222,1
63224,3
63226,1
63228,2
63230,1
63232,3
63234,1
63236,2
63238,1
63240,3
63242,1
63244,2
63246,1
63248,3
63250,1
63252,2
63254,1
63256,3
63258,1
63260,2
63262,1
63264,3
63266,1
63268,2
63270,1
63272,3
63274,1
63276,2
63278,1
63280,3
63282,1
63284,2
63286,1
63288,3
63290,1
63292,2
63294,1
63296,3
63298,1
63300,2
63302,1
63304,3
63306,1
63308,2
63310,1
63312,3
63314,1
63316,2
63318,1
63320,3
63322,1
63324,2
63326,1
63328,3
63330,1
63332,2
63334,1
63336,3
63338,1
63340,2
63342,1
63344,3
63346,1
63348,2
63350,1
63352,3
63354,1
63356,2
63358,1
63360,3
63362,1
63364,2
63366,1
63368,3
63370,1
63372,2
63374,1
63376,3
63378,1
63380,2
63382,1
63384,3
63386,1
63388,2
63390,1
63392,3
63394,1
63396,2
63398,1
63400,3
63402,1
63404,2
63406,1
63408,3
63410,1
63412,2
63414,1
63416,3
63418,1
63420,2
63422,1
63424,3
63426,1
63428,2
63430,1
63432,3
63434,1
63436,2
63438,1
63440,3
63442,1
63444,2
63446,1
63448,3
63450,1
63452,2
63454,1
63456,3
63458,1
63460,2
63462,1
63464,3
63466,1
63468,2
63470,1
63472,3
63474,1
63476,2
63478,1
63480,3
63482,1
63484,2
63486,1
63488,3
63490,1
63492,2
63494,1
63496,3
63498,1
63500,2
63502,1
63504,3
63506,1
63508,2
63510,1
63512,3
63514,1
63516,2
63518,1
63520,3
63522,1
63524,2
63526,1
63528,3
63530,1
63532,2
63534,1
63536,3
63538,1
63540,2
63542,1
63544,3
63546,1
63548,2
63550,1
63552,3
63554,1
63556,2
63558,1
63560,3
63562,1
63564,2
63566,1
63568,3
63570,1
63572,2
63574,1
63576,3
63578,1
63580,2
63582,1
63584,3
63586,1
63588,2
63590,1
63592,3
63594,1
63596,2
63598,1
63600,3
63602,1
63604,2
63606,1
63608,3
63610,1
63612,2
63614,1
63616,3
63618,1
63620,2
63622,1
63624,3
63626,1
63628,2
63630,1
63632,3
63634,1
63636,2
63638,1
63640,3
63642,1
63644,2
63646,1
63648,3
63650,1
63652,2
63654,1
63656,3
63658,1
63660,2
63662,1
63664,3
63666,1
63668,2
63670,1
63672,3
63674,1
63676,2
63678,1
63680,3
63682,1
63684,2
63686,1
63688,3
63690,1
63692,2
63694,1
63696,3
63698,1
63700,2
63702,1
63704,3
63706,1
63708,2
63710,1
63712,3
63714,1
63716,2
63718,1
63720,3
63722,1
63724,2
63726,1
63728,3
63730,1
63732,2
63734,1
63736,3
63738,1
63740,2
63742,1
63744,3
63746,1
63748,2
63750,1
63752,3
63754,1
63756,2
63758,1
63760,3
63762,1
63764,2
63766,1
63768,3
63770,1
63772,2
63774,1
63776,3
63778,1
63780,2
63782,1
63784,3
63786,1
63788,2
63790,1
63792,3
63794,1
63796,2
63798,1
63800,3
63802,1
63804,2
63806,1
63808,3
63810,1
63812,2
63814,1
63816,3
63818,1
63820,2
63822,1
63824,3
63826,1
63828,2
63830,1
63832,3
63834,1
63836,2
63838,1
63840,3
63842,1
63844,2
63846,1
63848,3
63850,1
63852,2
63854,1
63856,3
63858,1
63860,2
63862,1
63864,3
63866,1
63868,2
63870,1
63872,3
63874,1
63876,2
63878,1
63880,3
63882,1
63884,2
63886,1
63888,3
63890,1
63892,2
63894,1
63896,3
63898,1
63900,2
63902,1
63904,3
63906,1
63908,2
63910,1
63912,3
63914,1
63916,2
63918,1
63920,3
63922,1
63924,2
63926,1
63928,3
63930,1
63932,2
63934,1
63936,3
63938,1
63940,2
63942,1
63944,3
63946,1
63948,2
63950,1
63952,3
63954,1
63956,2
63958,1
63960,3
63962,1
63964,2
63966,1
63968,3
63970,1
63972,2
63974,1
63976,3
63978,1
63980,2
63982,1
63984,3
63986,1
63988,2
63990,1
63992,3
63994,1
63996,2
63998,1
64000,3
64002,1
64004,2
64006,1
64008,3
64010,1
64012,2
64014,1
64016,3
64018,1
64020,2
64022,1
64024,3
64026,1
64028,2
64030,1
64032,3
64034,1
64036,2
64038,1
64040,3
64042,1
64044,2
64046,1
64048,3
64050,1
64052,2
64054,1
64056,3
64058,1
64060,2
64062,1
64064,3
64066,1
64068,2
64070,1
64072,3
64074,1
64076,2
64078,1
64080,3
64082,1
64084,2
64086,1
64088,3
64090,1
64092,2
64094,1
64096,3
64098,1
64100,2
64102,1
64104,3
64106,1
64108,2
64110,1
64112,3
64114,1
64116,2
64118,1
64120,3
64122,1
64124,2
64126,1
64128,3
64130,1
64132,2
64134,1
64136,3
64138,1
64140,2
64142,1
64144,3
64146,1
64148,2
64150,1
64152,3
64154,1
64156,2
64158,1
64160,3
64162,1
64164,2
64166,1
64168,3
64170,1
64172,2
64174,1
64176,3
64178,1
64180,2
64182,1
64184,3
64186,1
64188,2
64190,1
64192,3
64194,1
64196,2
64198,1
64200,3
64202,1
64204,2
64206,1
64208,3
64210,1
64212,2
64214,1
64216,3
64218,1
64220,2
64222,1
64224,3
64226,1
64228,2
64230,1
64232,3
64234,1
64236,2
64238,1
64240,3
64242,1
64244,2
64246,1
64248,3
64250,1
64252,2
64254,1
64256,3
64258,1
64260,2
64262,1
64264,3
64266,1
64268,2
64270,1
64272,3
64274,1
64276,2
64278,1
64280,3
64282,1
64284,2
64286,1
64288,3
64290,1
64292,2
64294,1
64296,3
64298,1
64300,2
64302,1
64304,3
64306,1
64308,2
64310,1
64312,3
64314,1
64316,2
64318,1
64320,3
64322,1
64324,2
64326,1
64328,3
64330,1
64332,2
64334,1
64336,3
64338,1
64340,2
64342,1
64344,3
64346,1
64348,2
64350,1
64352,3
64354,1
64356,2
64358,1
64360,3
64362,1
64364,2
64366,1
64368,3
64370,1
64372,2
64374,1
64376,3
64378,1
64380,2
64382,1
64384,3
64386,1
64388,2
64390,1
64392,3
64394,1
64396,2
64398,1
64400,3
64402,1
64404,2
64406,1
64408,3
64410,1
64412,2
64414,1
64416,3
64418,1
64420,2
64422,1
64424,3
64426,1
64428,2
64430,1
64432,3
64434,1
64436,2
64438,1
64440,3
64442,1
64444,2
64446,1
64448,3
64450,1
64452,2
64454,1
64456,3
64458,1
64460,2
64462,1
64464,3
64466,1
64468,2
64470,1
64472,3
64474,1
64476,2
64478,1
64480,3
64482,1
64484,2
64486,1
64488,3
64490,1
64492,2
64494,1
64496,3
64498,1
64500,2
64502,1
64504,3
64506,1
64508,2
64510,1
64512,3
64514,1
64516,2
64518,1
64520,3
64522,1
64524,2
64526,1
64528,3
64530,1
64532,2
64534,1
64536,3
64538,1
64540,2
64542,1
64544,3
64546,1
64548,2
64550,1
64552,3
64554,1
64556,2
64558,1
64560,3
64562,1
64564,2
64566,1
64568,3
64570,1
64572,2
64574,1
64576,3
64578,1
64580,2
64582,1
64584,3
64586,1
64588,2
64590,1
64592,3
64594,1
64596,2
64598,1
64600,3
64602,1
64604,2
64606,1
64608,3
64610,1
64612,2
64614,1
64616,3
64618,1
64620,2
64622,1
64624,3
64626,1
64628,2
64630,1
64632,3
64634,1
64636,2
64638,1
64640,3
64642,1
64644,2
64646,1
64648,3
64650,1
64652,2
64654,1
64656,3
64658,1
64660,2
64662,1
64664,3
64666,1
64668,2
64670,1
64672,3
64674,1
64676,2
64678,1
64680,3
64682,1
64684,2
64686,1
64688,3
64690,1
64692,2
64694,1
64696,3
